batter,bowler,matchup_balls,matchup_runs,matchup_dismissals,matchup_sr,matchup_avg
RR Pant,Shahbaz Ahmed,2,2,0,,2.0
RR Pant,Shakib Al Hasan,12,17,0,141.7,17.0
RR Pant,Shivam Mavi,11,21,0,190.9,21.0
RR Pant,Simarjeet Singh,5,11,0,,11.0
RR Pant,Suyash Sharma,12,30,0,250.0,30.0
RR Pant,T Natarajan,24,26,0,108.3,26.0
RR Pant,T Shamsi,8,10,0,125.0,10.0
RR Pant,TA Boult,13,13,0,100.0,13.0
RR Pant,TG Southee,12,14,1,116.7,14.0
RR Pant,TK Curran,3,5,0,,5.0
RR Pant,TM Head,7,12,0,171.4,12.0
RR Pant,TS Mills,11,21,1,190.9,21.0
RR Pant,TU Deshpande,10,10,0,100.0,10.0
RR Pant,UT Yadav,16,39,1,243.8,39.0
RR Pant,V Puthur,3,1,0,,1.0
RR Pant,V Shankar,21,27,1,128.6,27.0
RR Pant,VG Arora,7,10,0,142.9,10.0
RR Pant,VR Aaron,8,16,1,200.0,16.0
RR Pant,VR Iyer,19,46,0,242.1,46.0
RR Pant,WG Jacks,2,4,1,,4.0
RR Pant,Washington Sundar,31,37,0,119.4,37.0
RR Pant,YS Chahal,63,92,3,146.0,30.7
RR Pant,Yash Dayal,12,34,0,283.3,34.0
RR Pant,Yash Thakur,4,8,0,,8.0
RR Pant,Yuvraj Singh,5,4,1,,4.0
RR Powar,A Mithun,4,5,1,,5.0
RR Powar,A Singh,2,1,0,,1.0
RR Powar,DJ Bravo,2,5,0,,5.0
RR Powar,DP Nannes,3,2,1,,2.0
RR Powar,JA Morkel,7,12,0,171.4,12.0
RR Powar,L Balaji,19,25,0,131.6,25.0
RR Powar,M Muralitharan,5,2,0,,2.0
RR Powar,RA Jadeja,2,3,0,,3.0
RR Powar,RE van der Merwe,1,0,1,,0.0
RR Powar,SK Trivedi,1,1,0,,1.0
RR Powar,SL Malinga,4,3,0,,3.0
RR Powar,SM Harwood,2,1,0,,1.0
RR Powar,Shakib Al Hasan,2,1,0,,1.0
RR Powar,VY Mahesh,4,1,0,,1.0
RR Powar,Z Khan,6,5,0,83.3,5.0
RR Raje,A Nehra,1,1,0,,1.0
RR Raje,R Bhatia,1,0,1,,0.0
RR Raje,RG Sharma,2,2,0,,2.0
RR Raje,RJ Harris,3,7,0,,7.0
RR Raje,RP Singh,4,3,0,,3.0
RR Raje,SR Watson,1,1,0,,1.0
RR Raje,Sohail Tanvir,1,0,0,,0.0
RR Raje,VY Mahesh,5,6,0,,6.0
RR Rossouw,A Nehra,9,3,2,33.3,1.5
RR Rossouw,AD Russell,4,14,0,,14.0
RR Rossouw,AS Joseph,1,0,1,,0.0
RR Rossouw,Avesh Khan,1,0,1,,0.0
RR Rossouw,B Kumar,12,7,0,58.3,7.0
RR Rossouw,C Green,4,11,0,,11.0
RR Rossouw,CV Varun,4,5,0,,5.0
RR Rossouw,DL Chahar,6,11,1,183.3,11.0
RR Rossouw,G Coetzee,2,1,0,,1.0
RR Rossouw,GJ Maxwell,3,7,0,,7.0
RR Rossouw,HH Pandya,4,8,0,,8.0
RR Rossouw,HV Patel,7,20,0,285.7,20.0
RR Rossouw,Harbhajan Singh,1,0,1,,0.0
RR Rossouw,Harpreet Brar,12,29,1,241.7,29.0
RR Rossouw,Harshit Rana,3,7,0,,7.0
RR Rossouw,I Sharma,4,4,0,,4.0
RR Rossouw,IK Pathan,3,1,0,,1.0
RR Rossouw,JJ Bumrah,3,2,1,,2.0
RR Rossouw,JO Holder,2,5,0,,5.0
RR Rossouw,JR Hazlewood,4,5,0,,5.0
RR Rossouw,K Gowtham,8,6,0,75.0,6.0
RR Rossouw,K Rabada,5,17,0,,17.0
RR Rossouw,KA Pollard,4,7,1,,7.0
RR Rossouw,KV Sharma,13,16,2,123.1,8.0
RR Rossouw,LH Ferguson,1,1,0,,1.0
RR Rossouw,M Pathirana,1,1,0,,1.0
RR Rossouw,M Theekshana,4,3,0,,3.0
RR Rossouw,MM Ali,15,7,0,46.7,7.0
RR Rossouw,MM Sharma,7,16,0,228.6,16.0
RR Rossouw,Mohammed Shami,2,0,1,,0.0
RR Rossouw,Mohammed Siraj,7,19,0,271.4,19.0
RR Rossouw,Mustafizur Rahman,4,8,0,,8.0
RR Rossouw,NT Ellis,5,8,0,,8.0
RR Rossouw,Nithish Kumar Reddy,8,25,0,312.5,25.0
RR Rossouw,Noor Ahmad,4,5,1,,5.0
RR Rossouw,PJ Cummins,4,6,1,,6.0
RR Rossouw,PWH de Silva,5,1,0,,1.0
RR Rossouw,R Ashwin,6,4,1,66.7,4.0
RR Rossouw,RA Jadeja,17,17,1,100.0,17.0
RR Rossouw,RD Chahar,11,15,0,136.4,15.0
RR Rossouw,RG Sharma,3,3,0,,3.0
RR Rossouw,RJ Gleeson,4,9,0,,9.0
RR Rossouw,Ravi Bishnoi,12,24,1,200.0,24.0
RR Rossouw,S Dube,4,13,0,,13.0
RR Rossouw,SL Malinga,5,12,1,,12.0
RR Rossouw,SM Curran,9,18,0,200.0,18.0
RR Rossouw,SN Thakur,4,8,1,,8.0
RR Rossouw,SP Narine,5,0,1,,0.0
RR Rossouw,Sandeep Sharma,7,14,0,200.0,14.0
RR Rossouw,Swapnil Singh,2,8,0,,8.0
RR Rossouw,T Natarajan,6,9,0,150.0,9.0
RR Rossouw,TA Boult,9,13,0,144.4,13.0
RR Rossouw,TU Deshpande,5,1,1,,1.0
RR Rossouw,V Viyaskanth,3,7,0,,7.0
RR Rossouw,WG Jacks,3,3,0,,3.0
RR Rossouw,Yash Dayal,5,9,0,,9.0
RR Sarwan,A Kumble,4,1,0,,1.0
RR Sarwan,A Nehra,3,3,1,,3.0
RR Sarwan,CK Kapugedera,4,6,0,,6.0
RR Sarwan,DNT Zoysa,7,7,0,100.0,7.0
RR Sarwan,DS Kulkarni,4,2,0,,2.0
RR Sarwan,DW Steyn,4,7,0,,7.0
RR Sarwan,JA Morkel,3,2,0,,2.0
RR Sarwan,JH Kallis,5,8,0,,8.0
RR Sarwan,L Balaji,3,1,1,,1.0
RR Sarwan,M Muralitharan,7,6,0,85.7,6.0
RR Sarwan,MA Khote,2,2,0,,2.0
RR Sarwan,MS Gony,2,1,0,,1.0
RR Sarwan,P Amarnath,3,4,0,,4.0
RR Sarwan,P Kumar,7,6,1,85.7,6.0
RR Sarwan,RP Singh,4,5,0,,5.0
RR Sarwan,SB Bangar,1,1,0,,1.0
RR Sarwan,Shahid Afridi,3,2,0,,2.0
RR Sarwan,Z Khan,9,9,0,100.0,9.0
RS Bopara,A Kumble,30,30,0,100.0,30.0
RS Bopara,A Mishra,21,21,0,100.0,21.0
RS Bopara,A Symonds,6,8,0,133.3,8.0
RS Bopara,AB Dinda,9,10,0,111.1,10.0
RS Bopara,AC Voges,3,2,0,,2.0
RS Bopara,AD Mascarenhas,5,6,0,,6.0
RS Bopara,AD Mathews,3,2,0,,2.0
RS Bopara,AM Salvi,2,1,0,,1.0
RS Bopara,AP Dole,4,3,0,,3.0
RS Bopara,CH Morris,9,9,0,100.0,9.0
RS Bopara,DJ Bravo,5,1,2,,0.5
RS Bopara,DJ Hooda,3,4,0,,4.0
RS Bopara,DL Vettori,1,0,1,,0.0
RS Bopara,DP Nannes,8,3,0,37.5,3.0
RS Bopara,DW Steyn,19,25,0,131.6,25.0
RS Bopara,FY Fazal,1,1,0,,1.0
RS Bopara,Harbhajan Singh,9,6,0,66.7,6.0
RS Bopara,I Sharma,3,3,0,,3.0
RS Bopara,IC Pandey,5,6,0,,6.0
RS Bopara,Imran Tahir,9,14,0,155.6,14.0
RS Bopara,J Suchith,4,7,0,,7.0
RS Bopara,JA Morkel,13,12,1,92.3,12.0
RS Bopara,JD Ryder,9,18,0,200.0,18.0
RS Bopara,JH Kallis,22,34,1,154.5,34.0
RS Bopara,JP Duminy,6,10,1,166.7,10.0
RS Bopara,JP Faulkner,7,10,0,142.9,10.0
RS Bopara,KP Pietersen,6,4,0,66.7,4.0
RS Bopara,Kamran Khan,7,0,2,0.0,0.0
RS Bopara,M Morkel,3,1,1,,1.0
RS Bopara,MC Henriques,1,1,0,,1.0
RS Bopara,MF Maharoof,4,8,0,,8.0
RS Bopara,MG Johnson,2,0,1,,0.0
RS Bopara,MJ McClenaghan,7,5,1,71.4,5.0
RS Bopara,MM Patel,10,13,1,130.0,13.0
RS Bopara,MS Gony,1,0,0,,0.0
RS Bopara,NM Coulter-Nile,5,10,0,,10.0
RS Bopara,P Kumar,31,60,1,193.5,60.0
RS Bopara,PJ Sangwan,21,33,0,157.1,33.0
RS Bopara,PP Ojha,7,11,0,157.1,11.0
RS Bopara,PV Tambe,9,12,0,133.3,12.0
RS Bopara,Pankaj Singh,5,7,0,,7.0
RS Bopara,R Ashwin,5,2,0,,2.0
RS Bopara,R McLaren,2,1,0,,1.0
RS Bopara,R Vinay Kumar,18,17,0,94.4,17.0
RS Bopara,RA Jadeja,3,13,0,,13.0
RS Bopara,RG Sharma,5,3,1,,3.0
RS Bopara,RP Singh,8,7,0,87.5,7.0
RS Bopara,SC Ganguly,2,1,1,,1.0
RS Bopara,SE Bond,2,0,1,,0.0
RS Bopara,SK Trivedi,9,6,0,66.7,6.0
RS Bopara,SK Warne,8,10,0,125.0,10.0
RS Bopara,SL Malinga,8,5,0,62.5,5.0
RS Bopara,SP Narine,1,1,0,,1.0
RS Bopara,SR Watson,1,3,0,,3.0
RS Bopara,SW Tait,5,3,0,,3.0
RS Bopara,TG Southee,2,2,0,,2.0
RS Bopara,TM Dilshan,2,2,0,,2.0
RS Bopara,V Kohli,6,10,0,166.7,10.0
RS Bopara,VY Mahesh,13,17,1,130.8,17.0
RS Bopara,WPUJC Vaas,6,9,1,150.0,9.0
RS Bopara,Yuvraj Singh,2,2,0,,2.0
RS Bopara,Z Khan,10,6,1,60.0,6.0
RS Gavaskar,JM Kemp,5,1,1,,1.0
RS Gavaskar,R Ashwin,3,1,0,,1.0
RS Sodhi,SL Malinga,2,4,0,,4.0
RT Ponting,A Chandila,6,3,1,50.0,3.0
RT Ponting,A Nehra,2,1,0,,1.0
RT Ponting,AA Chavan,3,1,0,,1.0
RT Ponting,AA Noffke,3,4,0,,4.0
RT Ponting,AD Mathews,5,3,0,,3.0
RT Ponting,AJ Finch,1,1,0,,1.0
RT Ponting,AS Rajpoot,3,1,1,,1.0
RT Ponting,B Kumar,6,8,0,133.3,8.0
RT Ponting,CRD Fernando,4,6,0,,6.0
RT Ponting,DJ Bravo,6,2,0,33.3,2.0
RT Ponting,DP Nannes,7,5,0,71.4,5.0
RT Ponting,DS Kulkarni,5,2,0,,2.0
RT Ponting,DT Christian,9,12,0,133.3,12.0
RT Ponting,IK Pathan,6,0,1,0.0,0.0
RT Ponting,JD Unadkat,7,3,0,42.9,3.0
RT Ponting,JDP Oram,1,0,1,,0.0
RT Ponting,JH Kallis,7,11,1,157.1,11.0
RT Ponting,M Kartik,5,3,1,,3.0
RT Ponting,M Muralitharan,7,3,0,42.9,3.0
RT Ponting,R Sharma,4,2,0,,2.0
RT Ponting,R Vinay Kumar,5,7,0,,7.0
RT Ponting,SB Joshi,4,3,0,,3.0
RT Ponting,SM Pollock,9,5,0,55.6,5.0
RT Ponting,ST Jayasuriya,5,3,0,,3.0
RT Ponting,WPUJC Vaas,1,0,1,,0.0
RT Ponting,Yuvraj Singh,1,0,1,,0.0
RT Ponting,Z Khan,6,2,0,33.3,2.0
RV Gomez,AC Thomas,4,8,0,,8.0
RV Gomez,B Lee,4,4,0,,4.0
RV Gomez,DL Vettori,5,5,0,,5.0
RV Gomez,DP Nannes,1,0,1,,0.0
RV Gomez,I Sharma,1,0,1,,0.0
RV Gomez,Iqbal Abdulla,3,0,0,,0.0
RV Gomez,JD Ryder,4,3,1,,3.0
RV Gomez,L Balaji,2,0,0,,0.0
RV Gomez,R Sharma,5,2,0,,2.0
RV Gomez,RJ Harris,2,1,1,,1.0
RV Gomez,S Aravind,5,0,1,,0.0
RV Gomez,S Kaul,1,4,0,,4.0
RV Gomez,SJ Srivastava,1,1,0,,1.0
RV Gomez,SK Trivedi,1,0,1,,0.0
RV Gomez,Shakib Al Hasan,2,7,0,,7.0
RV Gomez,TM Dilshan,3,0,0,,0.0
RV Gomez,WD Parnell,5,13,1,,13.0
RV Gomez,Z Khan,2,2,0,,2.0
RV Patel,B Kumar,8,10,1,125.0,10.0
RV Patel,HV Patel,4,1,0,,1.0
RV Patel,J Little,4,11,0,,11.0
RV Patel,M Pathirana,4,2,0,,2.0
RV Patel,M Theekshana,2,1,0,,1.0
RV Patel,MM Ali,5,7,1,,7.0
RV Patel,MM Sharma,5,4,1,,4.0
RV Patel,Mohammed Siraj,3,6,0,,6.0
RV Patel,Noor Ahmad,2,1,0,,1.0
RV Patel,RA Jadeja,14,15,1,107.1,15.0
RV Patel,Rashid Khan,2,7,0,,7.0
RV Patel,SN Thakur,10,5,0,50.0,5.0
RV Patel,T Natarajan,6,6,0,100.0,6.0
RV Patel,TU Deshpande,4,4,1,,4.0
RV Uthappa,A Ashish Reddy,14,20,3,142.9,6.7
RV Uthappa,A Chandila,8,12,1,150.0,12.0
RV Uthappa,A Flintoff,4,2,0,,2.0
RV Uthappa,A Kumble,2,1,0,,1.0
RV Uthappa,A Mishra,72,84,5,116.7,16.8
RV Uthappa,A Mithun,2,4,0,,4.0
RV Uthappa,A Nehra,35,55,2,157.1,27.5
RV Uthappa,A Nortje,20,24,2,120.0,12.0
RV Uthappa,A Singh,9,16,0,177.8,16.0
RV Uthappa,A Symonds,9,13,1,144.4,13.0
RV Uthappa,A Zampa,6,8,0,133.3,8.0
RV Uthappa,AB Agarkar,10,11,0,110.0,11.0
RV Uthappa,AB Dinda,26,27,0,103.8,27.0
RV Uthappa,AB McDonald,2,7,0,,7.0
RV Uthappa,AC Voges,1,4,0,,4.0
RV Uthappa,AD Mascarenhas,14,11,2,78.6,5.5
RV Uthappa,AD Mathews,11,16,1,145.5,16.0
RV Uthappa,AG Murtaza,2,1,1,,1.0
RV Uthappa,AJ Tye,25,39,1,156.0,39.0
RV Uthappa,AM Nayar,15,18,0,120.0,18.0
RV Uthappa,AN Ahmed,31,34,1,109.7,34.0
RV Uthappa,AR Patel,82,86,3,104.9,28.7
RV Uthappa,AS Rajpoot,5,5,0,,5.0
RV Uthappa,Abhishek Sharma,3,2,0,,2.0
RV Uthappa,Akash Deep,12,24,0,200.0,24.0
RV Uthappa,Ankit Sharma,3,3,0,,3.0
RV Uthappa,Anureet Singh,6,12,1,200.0,12.0
RV Uthappa,Arshdeep Singh,7,5,0,71.4,5.0
RV Uthappa,Avesh Khan,19,40,0,210.5,40.0
RV Uthappa,Azhar Mahmood,7,6,0,85.7,6.0
RV Uthappa,B Akhil,11,11,1,100.0,11.0
RV Uthappa,B Geeves,2,8,0,,8.0
RV Uthappa,B Kumar,79,86,1,108.9,86.0
RV Uthappa,B Laughlin,5,7,0,,7.0
RV Uthappa,B Lee,6,19,1,316.7,19.0
RV Uthappa,B Stanlake,1,1,0,,1.0
RV Uthappa,BA Bhatt,6,6,0,100.0,6.0
RV Uthappa,BA Stokes,11,11,1,100.0,11.0
RV Uthappa,BAW Mendis,8,22,0,275.0,22.0
RV Uthappa,BB Sran,22,38,2,172.7,19.0
RV Uthappa,BCJ Cutting,18,32,1,177.8,32.0
RV Uthappa,BE Hendricks,3,5,0,,5.0
RV Uthappa,BJ Hodge,3,8,0,,8.0
RV Uthappa,BW Hilfenhaus,18,21,1,116.7,21.0
RV Uthappa,Basil Thampi,7,16,0,228.6,16.0
RV Uthappa,Bipul Sharma,22,26,1,118.2,26.0
RV Uthappa,CH Gayle,5,1,0,,1.0
RV Uthappa,CH Morris,41,53,3,129.3,17.7
RV Uthappa,CJ Anderson,8,10,1,125.0,10.0
RV Uthappa,CJ Jordan,6,2,2,33.3,1.0
RV Uthappa,CK Langeveldt,3,3,0,,3.0
RV Uthappa,CR Brathwaite,17,18,1,105.9,18.0
RV Uthappa,CV Varun,13,23,1,176.9,23.0
RV Uthappa,D Wiese,1,1,0,,1.0
RV Uthappa,DE Bollinger,3,4,0,,4.0
RV Uthappa,DJ Bravo,17,32,0,188.2,32.0
RV Uthappa,DJ Muthuswami,4,5,1,,5.0
RV Uthappa,DJG Sammy,5,3,0,,3.0
RV Uthappa,DL Chahar,9,9,1,100.0,9.0
RV Uthappa,DL Vettori,17,21,1,123.5,21.0
RV Uthappa,DNT Zoysa,2,2,0,,2.0
RV Uthappa,DP Nannes,7,6,0,85.7,6.0
RV Uthappa,DR Sams,4,2,0,,2.0
RV Uthappa,DR Smith,7,4,1,57.1,4.0
RV Uthappa,DS Kulkarni,39,60,4,153.8,15.0
RV Uthappa,DT Christian,12,23,1,191.7,23.0
RV Uthappa,DW Steyn,48,57,0,118.8,57.0
RV Uthappa,FH Edwards,5,2,0,,2.0
RV Uthappa,GC Viljoen,14,17,0,121.4,17.0
RV Uthappa,GD McGrath,5,15,0,,15.0
RV Uthappa,GJ Maxwell,17,28,1,164.7,28.0
RV Uthappa,Gurkeerat Singh,4,6,0,,6.0
RV Uthappa,HH Pandya,17,9,0,52.9,9.0
RV Uthappa,HR Shokeen,5,8,0,,8.0
RV Uthappa,HV Patel,29,57,1,196.6,57.0
RV Uthappa,Harbhajan Singh,48,77,2,160.4,38.5
RV Uthappa,Harmeet Singh,25,32,2,128.0,16.0
RV Uthappa,I Sharma,43,58,1,134.9,58.0
RV Uthappa,I Udana,2,10,0,,10.0
RV Uthappa,IC Pandey,21,42,0,200.0,42.0
RV Uthappa,IK Pathan,44,30,4,68.2,7.5
RV Uthappa,Imran Tahir,21,38,1,181.0,38.0
RV Uthappa,Iqbal Abdulla,25,24,3,96.0,8.0
RV Uthappa,J Botha,2,1,0,,1.0
RV Uthappa,J Syed Mohammad,1,1,0,,1.0
RV Uthappa,J Theron,6,3,0,50.0,3.0
RV Uthappa,JA Morkel,29,42,2,144.8,21.0
RV Uthappa,JC Archer,10,4,0,40.0,4.0
RV Uthappa,JD Unadkat,30,43,3,143.3,14.3
RV Uthappa,JDP Oram,7,20,0,285.7,20.0
RV Uthappa,JDS Neesham,5,12,0,,12.0
RV Uthappa,JEC Franklin,12,24,0,200.0,24.0
RV Uthappa,JH Kallis,15,20,0,133.3,20.0
RV Uthappa,JJ Bumrah,44,54,3,122.7,18.0
RV Uthappa,JL Pattinson,5,8,1,,8.0
RV Uthappa,JO Holder,17,24,0,141.2,24.0
RV Uthappa,JP Duminy,19,34,0,178.9,34.0
RV Uthappa,JP Faulkner,29,30,2,103.4,15.0
RV Uthappa,JR Hazlewood,13,12,1,92.3,12.0
RV Uthappa,Joginder Sharma,17,17,1,100.0,17.0
RV Uthappa,K Gowtham,14,7,2,50.0,3.5
RV Uthappa,K Khejroliya,3,2,0,,2.0
RV Uthappa,K Rabada,39,46,1,117.9,46.0
RV Uthappa,KA Pollard,31,42,3,135.5,14.0
RV Uthappa,KH Pandya,28,31,2,110.7,15.5
RV Uthappa,KJ Abbott,5,10,0,,10.0
RV Uthappa,KK Ahmed,5,10,0,,10.0
RV Uthappa,KK Cooper,3,2,0,,2.0
RV Uthappa,KL Nagarkoti,1,0,1,,0.0
RV Uthappa,KM Asif,2,0,1,,0.0
RV Uthappa,KMA Paul,3,8,0,,8.0
RV Uthappa,KMDN Kulasekara,4,5,1,,5.0
RV Uthappa,KP Appanna,6,9,0,150.0,9.0
RV Uthappa,KV Sharma,29,32,3,110.3,10.7
RV Uthappa,Kamran Khan,4,1,0,,1.0
RV Uthappa,Karanveer Singh,3,3,0,,3.0
RV Uthappa,L Balaji,43,66,0,153.5,66.0
RV Uthappa,L Ngidi,2,5,0,,5.0
RV Uthappa,LA Carseldine,4,5,0,,5.0
RV Uthappa,LH Ferguson,1,1,0,,1.0
RV Uthappa,LMP Simmons,7,19,1,271.4,19.0
RV Uthappa,LR Shukla,5,7,0,,7.0
RV Uthappa,M Ashwin,23,44,2,191.3,22.0
RV Uthappa,M Jansen,2,3,0,,3.0
RV Uthappa,M Kartik,28,28,3,100.0,9.3
RV Uthappa,M Markande,8,13,2,162.5,6.5
RV Uthappa,M Morkel,33,45,1,136.4,45.0
RV Uthappa,M Muralitharan,40,57,3,142.5,19.0
RV Uthappa,M de Lange,4,6,1,,6.0
RV Uthappa,MA Starc,18,28,0,155.6,28.0
RV Uthappa,MC Henriques,38,64,1,168.4,64.0
RV Uthappa,MF Maharoof,2,2,0,,2.0
RV Uthappa,MG Johnson,23,38,2,165.2,19.0
RV Uthappa,MJ McClenaghan,26,20,1,76.9,20.0
RV Uthappa,MM Patel,36,32,1,88.9,32.0
RV Uthappa,MM Sharma,43,78,0,181.4,78.0
RV Uthappa,MP Stoinis,18,17,1,94.4,17.0
RV Uthappa,MS Gony,34,40,0,117.6,40.0
RV Uthappa,Mandeep Singh,3,5,0,,5.0
RV Uthappa,Mohammad Hafeez,3,5,0,,5.0
RV Uthappa,Mohammed Shami,40,52,2,130.0,26.0
RV Uthappa,Mohammed Siraj,38,60,1,157.9,60.0
RV Uthappa,Mujeeb Ur Rahman,5,13,0,,13.0
RV Uthappa,Mustafizur Rahman,5,4,0,,4.0
RV Uthappa,NJ Rimmington,1,1,0,,1.0
RV Uthappa,NLTC Perera,10,10,2,100.0,5.0
RV Uthappa,NM Coulter-Nile,20,20,0,100.0,20.0
RV Uthappa,Navdeep Saini,19,20,0,105.3,20.0
RV Uthappa,P Amarnath,5,6,0,,6.0
RV Uthappa,P Awana,29,37,2,127.6,18.5
RV Uthappa,P Kumar,44,56,1,127.3,56.0
RV Uthappa,P Negi,30,24,1,80.0,24.0
RV Uthappa,P Sahu,4,6,1,,6.0
RV Uthappa,PJ Cummins,16,24,2,150.0,12.0
RV Uthappa,PJ Sangwan,16,11,2,68.8,5.5
RV Uthappa,PP Chawla,44,43,2,97.7,21.5
RV Uthappa,PP Ojha,41,38,1,92.7,38.0
RV Uthappa,PV Tambe,10,12,0,120.0,12.0
RV Uthappa,PVD Chameera,7,13,0,185.7,13.0
RV Uthappa,PWH de Silva,5,8,1,,8.0
RV Uthappa,R Ashwin,94,123,7,130.9,17.6
RV Uthappa,R Bhatia,25,38,0,152.0,38.0
RV Uthappa,R Dhawan,12,12,1,100.0,12.0
RV Uthappa,R McLaren,2,2,0,,2.0
RV Uthappa,R Tewatia,12,19,1,158.3,19.0
RV Uthappa,R Vinay Kumar,41,65,0,158.5,65.0
RV Uthappa,RA Jadeja,58,65,3,112.1,21.7
RV Uthappa,RA Tripathi,3,6,0,,6.0
RV Uthappa,RG More,16,25,0,156.2,25.0
RV Uthappa,RJ Harris,17,37,1,217.6,37.0
RV Uthappa,RN ten Doeschate,3,2,0,,2.0
RV Uthappa,RP Meredith,7,10,0,142.9,10.0
RV Uthappa,RP Singh,32,37,0,115.6,37.0
RV Uthappa,RR Powar,4,6,0,,6.0
RV Uthappa,RS Gavaskar,2,3,0,,3.0
RV Uthappa,Rashid Khan,41,64,2,156.1,32.0
RV Uthappa,Ravi Bishnoi,9,10,1,111.1,10.0
RV Uthappa,S Aravind,8,18,0,225.0,18.0
RV Uthappa,S Badree,1,0,1,,0.0
RV Uthappa,S Dhawan,2,4,0,,4.0
RV Uthappa,S Gopal,15,30,0,200.0,30.0
RV Uthappa,S Kaul,30,35,1,116.7,35.0
RV Uthappa,S Lamichhane,2,5,0,,5.0
RV Uthappa,S Midhun,3,8,0,,8.0
RV Uthappa,S Nadeem,42,60,2,142.9,30.0
RV Uthappa,S Sreesanth,18,56,0,311.1,56.0
RV Uthappa,S Tyagi,4,5,0,,5.0
RV Uthappa,SA Abbott,6,9,0,150.0,9.0
RV Uthappa,SB Jakati,11,15,1,136.4,15.0
RV Uthappa,SB Joshi,6,2,0,33.3,2.0
RV Uthappa,SB Styris,2,0,1,,0.0
RV Uthappa,SC Ganguly,6,5,0,83.3,5.0
RV Uthappa,SJ Srivastava,6,8,0,133.3,8.0
RV Uthappa,SK Raina,14,17,0,121.4,17.0
RV Uthappa,SK Trivedi,35,45,0,128.6,45.0
RV Uthappa,SK Warne,23,35,3,152.2,11.7
RV Uthappa,SL Malinga,75,76,1,101.3,76.0
RV Uthappa,SM Curran,1,1,0,,1.0
RV Uthappa,SMSM Senanayake,6,5,1,83.3,5.0
RV Uthappa,SN Thakur,9,9,0,100.0,9.0
RV Uthappa,SP Narine,18,18,1,100.0,18.0
RV Uthappa,SR Tendulkar,9,18,0,200.0,18.0
RV Uthappa,SR Watson,53,64,2,120.8,32.0
RV Uthappa,ST Jayasuriya,8,18,0,225.0,18.0
RV Uthappa,STR Binny,22,20,1,90.9,20.0
RV Uthappa,SW Tait,6,2,1,33.3,2.0
RV Uthappa,Sandeep Sharma,56,69,3,123.2,23.0
RV Uthappa,Shahbaz Ahmed,5,6,0,,6.0
RV Uthappa,Shahid Afridi,8,6,1,75.0,6.0
RV Uthappa,Shakib Al Hasan,31,44,0,141.9,44.0
RV Uthappa,Shivam Mavi,10,17,0,170.0,17.0
RV Uthappa,Shoaib Akhtar,2,1,0,,1.0
RV Uthappa,Sohail Tanvir,1,0,0,,0.0
RV Uthappa,Swapnil Singh,9,16,0,177.8,16.0
RV Uthappa,T Thushara,5,2,0,,2.0
RV Uthappa,TA Boult,13,11,1,84.6,11.0
RV Uthappa,TG Southee,21,28,0,133.3,28.0
RV Uthappa,TK Curran,8,7,1,87.5,7.0
RV Uthappa,TM Dilshan,9,21,0,233.3,21.0
RV Uthappa,TS Mills,2,4,0,,4.0
RV Uthappa,TU Deshpande,7,10,0,142.9,10.0
RV Uthappa,UT Yadav,37,34,2,91.9,17.0
RV Uthappa,V Shankar,3,4,0,,4.0
RV Uthappa,VG Arora,6,8,1,133.3,8.0
RV Uthappa,VR Aaron,13,15,1,115.4,15.0
RV Uthappa,VRV Singh,3,4,1,,4.0
RV Uthappa,VY Mahesh,12,17,1,141.7,17.0
RV Uthappa,WD Parnell,10,7,1,70.0,7.0
RV Uthappa,Washington Sundar,27,49,1,181.5,49.0
RV Uthappa,Y Venugopal Rao,3,1,1,,1.0
RV Uthappa,YA Abdulla,5,13,0,,13.0
RV Uthappa,YK Pathan,6,2,1,33.3,2.0
RV Uthappa,YS Chahal,39,44,3,112.8,14.7
RV Uthappa,Yash Dayal,5,2,0,,2.0
RV Uthappa,Yuvraj Singh,17,16,2,94.1,8.0
RV Uthappa,Z Khan,41,42,2,102.4,21.0
Rahmanullah Gurbaz,A Kamboj,3,6,1,,6.0
Rahmanullah Gurbaz,Akash Deep,6,9,0,150.0,9.0
Rahmanullah Gurbaz,Akash Madhwal,3,2,0,,2.0
Rahmanullah Gurbaz,Arjun Tendulkar,5,4,0,,4.0
Rahmanullah Gurbaz,Arshdeep Singh,11,16,0,145.5,16.0
Rahmanullah Gurbaz,B Kumar,19,22,1,115.8,22.0
Rahmanullah Gurbaz,C Green,3,2,0,,2.0
Rahmanullah Gurbaz,D Jansen,2,1,0,,1.0
Rahmanullah Gurbaz,DJ Willey,8,6,0,75.0,6.0
Rahmanullah Gurbaz,DL Chahar,4,1,1,,1.0
Rahmanullah Gurbaz,HH Pandya,8,20,0,250.0,20.0
Rahmanullah Gurbaz,HV Patel,1,1,0,,1.0
Rahmanullah Gurbaz,J Little,12,14,0,116.7,14.0
Rahmanullah Gurbaz,JC Archer,7,3,0,42.9,3.0
Rahmanullah Gurbaz,JD Unadkat,2,5,0,,5.0
Rahmanullah Gurbaz,K Gowtham,1,1,0,,1.0
Rahmanullah Gurbaz,KH Pandya,4,2,0,,2.0
Rahmanullah Gurbaz,KK Ahmed,6,5,0,83.3,5.0
Rahmanullah Gurbaz,KV Sharma,7,9,1,128.6,9.0
Rahmanullah Gurbaz,M Jansen,4,1,1,,1.0
